ID	Pre	PreOrPostSign	PreOrPostEnrich	Pre_pvalue	Post	Post_prevalue	Phylum_B	Phylum_A	OTUAbund
787	-0.290142158	noneS	noneE	0.753315128	-1.359309772	0.014146937	Diderm	Other	43
240	-3.214272922	bothS	noneE	1.91E-15	-0.622508828	2.59E-08	Diderm	Other	2783
891	-2.16201522	preS	noneE	0.000909032	-0.523780984	0.007245254	Diderm	Other	344
600	-1.86329596	preS	postE	7.20E-06	0.648611142	0.056843887	Diderm	Other	183
987	-5.725130562	bothS	noneE	5.87E-06	-5.480136808	8.52E-38	Diderm	Bacteroidetes	1943
2341	-2.434050968	postS	noneE	0.059439385	-4.894201575	4.49E-19	Diderm	Bacteroidetes	447
1672	-2.52501167	postS	noneE	0.135321403	-4.819827055	3.82E-14	Diderm	Bacteroidetes	244
3129	-1.690429453	postS	noneE	0.380021066	-4.812185451	1.49E-12	Diderm	Bacteroidetes	157
1552	-2.808204563	postS	noneE	0.062026773	-4.665240852	4.63E-11	Diderm	Bacteroidetes	97
808	-1.907126258	postS	noneE	0.111314352	-4.492009161	5.61E-18	Diderm	Bacteroidetes	313
3717	-0.346471886	postS	noneE	0.873735924	-4.297580954	7.34E-07	Diderm	Bacteroidetes	95
512	-3.072313158	postS	noneE	0.003020654	-4.044562756	2.05E-29	Diderm	Bacteroidetes	1363
1399	-0.346471886	postS	noneE	0.873735924	-3.657639307	1.94E-06	Diderm	Bacteroidetes	33
4025	-0.394288601	postS	noneE	0.837238123	-3.526920985	7.37E-08	Diderm	Bacteroidetes	77
658	-1.114432865	postS	noneE	0.336991669	-3.474389655	2.20E-06	Diderm	Bacteroidetes	56
2085	0.900727843	postS	preE	0.410586737	-3.394605659	3.35E-08	Diderm	Bacteroidetes	88
219	-0.395555801	postS	noneE	0.795194862	-3.3689157	8.26E-09	Diderm	Bacteroidetes	108
1730	-1.186432494	postS	noneE	0.547523363	-3.336273159	3.05E-06	Diderm	Bacteroidetes	43
2205	-2.79163371	postS	noneE	0.01124554	-3.329272221	1.40E-09	Diderm	Bacteroidetes	116
2631	-2.2951198	postS	noneE	0.043365133	-3.287530055	9.35E-15	Diderm	Bacteroidetes	350
1545	-2.73012486	bothS	noneE	0.000848418	-3.282966201	1.63E-12	Diderm	Bacteroidetes	179
1023	-4.100020805	bothS	noneE	2.43E-05	-3.265728935	1.41E-20	Diderm	Bacteroidetes	843
65	-0.598872857	postS	noneE	0.783514695	-3.253257143	0.000616067	Diderm	Bacteroidetes	46
2191	-1.57640744	postS	noneE	0.331864805	-3.223303468	5.01E-14	Diderm	Bacteroidetes	442
923	-3.337487921	bothS	noneE	7.40E-06	-3.099794392	2.05E-19	Diderm	Bacteroidetes	511
3144	-0.656726455	postS	noneE	0.763185655	-3.031823358	0.000191167	Diderm	Bacteroidetes	30
3791	-0.346471886	postS	noneE	0.873735924	-3.015190237	9.12E-07	Diderm	Bacteroidetes	111
1128	-4.816342325	bothS	noneE	5.28E-05	-3.001004469	1.59E-10	Diderm	Bacteroidetes	1844
4689	-0.346471886	postS	noneE	0.873735924	-2.930390571	5.83E-05	Diderm	Bacteroidetes	27
509	-1.332124469	postS	noneE	0.352699776	-2.922890783	0.000332547	Diderm	Bacteroidetes	41
1065	-3.924852717	bothS	noneE	0.000297648	-2.860957995	1.73E-14	Diderm	Bacteroidetes	551
2251	-0.346471886	postS	noneE	0.873735924	-2.85000428	0.000134176	Diderm	Bacteroidetes	30
491	-3.580128955	bothS	noneE	1.32E-09	-2.74978991	2.71E-26	Diderm	Bacteroidetes	2653
5772	-0.656726449	noneS	noneE	0.763185657	-2.711931189	0.002747717	Diderm	Bacteroidetes	20
2190	-3.138967402	postS	noneE	0.00352798	-2.710028621	8.23E-16	Diderm	Bacteroidetes	394
3696	-0.346471886	noneS	noneE	0.873735924	-2.692933326	0.001301725	Diderm	Bacteroidetes	22
2559	-1.544099689	postS	noneE	0.423777144	-2.656023131	0.000517661	Diderm	Bacteroidetes	68
2519	-1.570163288	postS	noneE	0.337407341	-2.538046356	1.91E-08	Diderm	Bacteroidetes	124
5367	-0.656726449	postS	noneE	0.763185657	-2.500179858	0.000291662	Diderm	Bacteroidetes	35
711	-2.065040493	postS	noneE	0.023463922	-2.495545317	0.000694447	Diderm	Bacteroidetes	42
3636	-0.656726461	noneS	noneE	0.763185653	-2.495119629	0.010859283	Diderm	Bacteroidetes	49
488	-5.977966682	bothS	noneE	2.55E-10	-2.456290748	1.11E-18	Diderm	Bacteroidetes	6137
911	0.419154818	postS	preE	0.627718232	-2.405974261	0.000447402	Diderm	Bacteroidetes	67
2123	0.613191542	postS	preE	0.747128631	-2.378059423	0.000930981	Diderm	Bacteroidetes	33
798	0.788218286	postS	preE	0.12523592	-2.355125987	7.44E-06	Diderm	Bacteroidetes	129
651	-4.592405861	bothS	noneE	7.80E-08	-2.276774807	1.65E-11	Diderm	Bacteroidetes	3206
5705	-0.656726457	noneS	noneE	0.763185654	-2.248015391	0.013362242	Diderm	Bacteroidetes	15
3162	-1.329830041	noneS	noneE	0.413524772	-2.220232927	0.001142504	Diderm	Bacteroidetes	30
3268	-3.652032645	bothS	noneE	0.000987503	-2.218949437	0.000128982	Diderm	Bacteroidetes	184
1386	-3.127683403	postS	noneE	0.001449751	-2.178764574	2.03E-12	Diderm	Bacteroidetes	502
2774	-2.377805533	postS	noneE	0.104438994	-2.070505492	0.000664625	Diderm	Bacteroidetes	49
171	-9.284166053	bothS	noneE	3.00E-21	-2.061753954	5.26E-29	Diderm	Bacteroidetes	13896
1163	0.731301852	postS	preE	0.714305076	-2.05176453	0.000864192	Diderm	Bacteroidetes	106
532	-2.357566904	bothS	noneE	9.48E-07	-2.045859131	6.34E-22	Diderm	Bacteroidetes	3379
750	-3.093774267	bothS	noneE	4.38E-05	-2.037137832	2.38E-14	Diderm	Bacteroidetes	456
3345	-2.700343343	postS	noneE	0.058609521	-2.031919584	0.000234345	Diderm	Bacteroidetes	160
833	0.272156017	noneS	preE	0.739634785	-2.027117622	0.014088554	Diderm	Bacteroidetes	61
103	-0.864976794	postS	noneE	0.00230781	-1.95143812	1.02E-28	Diderm	Bacteroidetes	1843
222	-6.4925322	bothS	noneE	5.54E-08	-1.937356395	3.77E-05	Diderm	Bacteroidetes	2016
1266	-4.419664506	bothS	noneE	1.23E-06	-1.92365519	5.20E-10	Diderm	Bacteroidetes	1091
1965	-1.721230716	postS	noneE	0.029692877	-1.904944888	1.64E-08	Diderm	Bacteroidetes	405
2714	-3.118043044	postS	noneE	0.006241062	-1.878111924	3.89E-06	Diderm	Bacteroidetes	102
137	-0.30103666	postS	noneE	0.437737387	-1.806750704	4.37E-05	Diderm	Bacteroidetes	259
518	-2.719224102	bothS	noneE	8.60E-08	-1.778988502	1.68E-18	Diderm	Bacteroidetes	2313
845	-4.223768149	bothS	noneE	1.56E-05	-1.77601932	1.75E-06	Diderm	Bacteroidetes	149
2409	-0.741276369	postS	noneE	0.508948671	-1.690224519	2.57E-05	Diderm	Bacteroidetes	89
1187	-4.448924139	bothS	noneE	1.30E-07	-1.64314415	3.62E-07	Diderm	Bacteroidetes	191
735	-6.286933916	bothS	noneE	1.40E-11	-1.614358061	6.92E-17	Diderm	Bacteroidetes	1207
2144	-3.228476961	postS	noneE	0.002642181	-1.588962529	0.000102343	Diderm	Bacteroidetes	140
645	-0.698634844	postS	noneE	0.074225769	-1.58395904	2.35E-10	Diderm	Bacteroidetes	3283
3802	-0.346471886	noneS	noneE	0.873735924	-1.571876077	0.012153668	Diderm	Bacteroidetes	84
1801	-0.359398288	noneS	noneE	0.543303381	-1.569801843	0.016265649	Diderm	Bacteroidetes	68
1648	-4.217535472	bothS	noneE	0.000195795	-1.495248222	0.00014701	Diderm	Bacteroidetes	322
2424	-2.693241773	noneS	noneE	0.115237131	-1.484904989	0.003988466	Diderm	Bacteroidetes	144
218	-5.322256356	bothS	noneE	1.58E-21	-1.465520855	4.07E-11	Diderm	Bacteroidetes	5970
1923	-1.23834408	postS	noneE	0.021264435	-1.42122205	3.86E-05	Diderm	Bacteroidetes	131
534	-2.044360986	bothS	noneE	5.55E-07	-1.379209344	5.18E-06	Diderm	Bacteroidetes	341
964	-1.554718795	noneS	noneE	0.421443469	-1.342070953	0.010090085	Diderm	Bacteroidetes	1191
576	-2.987493883	bothS	noneE	4.13E-10	-1.325660403	2.75E-13	Diderm	Bacteroidetes	2250
200	-3.099547785	bothS	noneE	4.26E-23	-1.309126733	4.48E-19	Diderm	Bacteroidetes	7046
528	-3.67569443	preS	noneE	0.000734228	-1.297279908	0.002580948	Diderm	Bacteroidetes	3708
1196	-1.925134009	postS	noneE	0.00201095	-1.291564929	3.39E-10	Diderm	Bacteroidetes	953
527	-2.827999658	bothS	noneE	1.75E-06	-1.281007565	3.83E-17	Diderm	Bacteroidetes	1047
609	-6.266855623	bothS	noneE	2.95E-14	-1.229533542	4.48E-11	Diderm	Bacteroidetes	1427
1228	-5.525683787	bothS	noneE	3.15E-08	-1.156306635	9.49E-09	Diderm	Bacteroidetes	494
1093	-0.872254081	noneS	noneE	0.142777009	-1.145412371	0.003121555	Diderm	Bacteroidetes	112
340	-3.421197674	bothS	noneE	2.56E-20	-1.138942928	5.46E-08	Diderm	Bacteroidetes	1001
363	-2.166230451	bothS	noneE	1.17E-07	-1.102634118	1.69E-09	Diderm	Bacteroidetes	925
86	-1.028855879	bothS	noneE	6.98E-10	-1.08776182	1.08E-15	Diderm	Bacteroidetes	2557
979	0.417296037	postS	preE	0.259471874	-1.061073239	6.86E-05	Diderm	Bacteroidetes	349
428	-5.763816319	bothS	noneE	4.87E-13	-1.054673506	9.26E-10	Diderm	Bacteroidetes	3247
479	-1.508421246	bothS	noneE	0.000607792	-0.992130167	2.07E-08	Diderm	Bacteroidetes	3919
122	-8.029309253	bothS	noneE	2.33E-32	-0.843248475	1.64E-07	Diderm	Bacteroidetes	16254
1986	0.163025863	noneS	preE	0.734146633	-0.824919454	0.013405023	Diderm	Bacteroidetes	256
1089	-0.952901106	postS	noneE	0.023714455	-0.785329704	0.000968395	Diderm	Bacteroidetes	810
3861	-3.727753044	preS	noneE	6.22E-05	-0.745668468	0.081475853	Diderm	Bacteroidetes	63
969	-5.525631784	preS	noneE	6.32E-09	-0.68462884	0.087787914	Diderm	Bacteroidetes	1266
1516	-5.402481812	preS	noneE	4.77E-09	-0.67707621	0.01388193	Diderm	Bacteroidetes	598
82	-4.685479417	bothS	noneE	3.59E-26	-0.650245424	2.38E-06	Diderm	Bacteroidetes	29084
1040	-2.730915401	noneS	noneE	0.002535022	-0.647037978	0.036921687	Diderm	Bacteroidetes	796
435	-4.118224113	preS	noneE	6.45E-07	-0.633831824	0.017376556	Diderm	Bacteroidetes	4060
24	-4.576891818	bothS	noneE	9.23E-23	-0.633623845	0.000596449	Diderm	Bacteroidetes	80070
121	-0.709612478	noneS	noneE	0.022058222	-0.603574433	0.012214805	Diderm	Bacteroidetes	505
227	-1.18136949	bothS	noneE	2.87E-05	-0.553773624	3.56E-06	Diderm	Bacteroidetes	2908
653	-4.027779729	bothS	noneE	4.04E-12	-0.536473174	0.000790818	Diderm	Bacteroidetes	1728
1153	-2.950576686	preS	noneE	1.19E-05	-0.531561516	0.158258525	Diderm	Bacteroidetes	179
108	-7.114522978	bothS	noneE	1.85E-38	-0.525322101	0.000304423	Diderm	Bacteroidetes	20371
1482	-2.568440895	preS	noneE	0.000147174	-0.495154961	0.275852372	Diderm	Bacteroidetes	100
1174	-2.140871849	preS	noneE	9.00E-08	-0.410829146	0.152278778	Diderm	Bacteroidetes	239
79	-2.16411216	bothS	noneE	6.97E-35	-0.404963067	0.000726944	Diderm	Bacteroidetes	3799
1869	-2.188375197	preS	noneE	0.000465787	-0.389649854	0.184763797	Diderm	Bacteroidetes	420
1233	-2.051676266	preS	noneE	7.84E-05	-0.337693027	0.091945326	Diderm	Bacteroidetes	361
591	-7.459232185	preS	noneE	3.57E-16	-0.319491546	0.216601924	Diderm	Bacteroidetes	885
2079	-2.18525205	noneS	noneE	0.015337123	-0.301466215	0.801214572	Diderm	Bacteroidetes	31
2354	-3.394042156	noneS	noneE	0.001922373	-0.298900362	0.49148326	Diderm	Bacteroidetes	73
1305	-3.308994416	noneS	noneE	0.001585772	-0.286213742	0.549151424	Diderm	Bacteroidetes	93
1435	-2.727938088	preS	noneE	0.000240247	-0.265450961	0.666009899	Diderm	Bacteroidetes	74
1081	-2.842006769	noneS	noneE	0.002768865	-0.245464986	0.519636536	Diderm	Bacteroidetes	582
604	-3.986839907	preS	noneE	2.81E-06	-0.224467252	0.505550489	Diderm	Bacteroidetes	1968
829	-3.128129232	preS	noneE	9.59E-09	-0.20057496	0.294944273	Diderm	Bacteroidetes	725
1094	-3.482499431	preS	noneE	1.10E-06	-0.195188054	0.513121056	Diderm	Bacteroidetes	685
374	-3.201607217	preS	noneE	3.03E-10	-0.177956226	0.409113043	Diderm	Bacteroidetes	4095
148	-4.708098265	preS	noneE	1.15E-32	-0.171095132	0.11054244	Diderm	Bacteroidetes	11401
4063	-3.047935876	noneS	noneE	0.004133091	-0.161761255	0.785260869	Diderm	Bacteroidetes	31
1551	-3.401040904	preS	noneE	1.83E-08	-0.157063975	0.531230462	Diderm	Bacteroidetes	390
805	-7.842470374	preS	noneE	4.15E-19	-0.154545099	0.541413058	Diderm	Bacteroidetes	632
1105	-2.007685174	preS	noneE	7.61E-06	-0.116375293	0.671937337	Diderm	Bacteroidetes	271
722	-6.334677512	preS	noneE	1.56E-15	-0.115043631	0.535944595	Diderm	Bacteroidetes	820
381	-3.347278498	preS	noneE	1.42E-22	-0.095494221	0.57534635	Diderm	Bacteroidetes	1124
14	-6.43267007	preS	noneE	1.31E-101	-0.066895029	0.406879009	Diderm	Bacteroidetes	91041
2043	-3.556834348	preS	noneE	0.000217624	-0.066206262	0.917561443	Diderm	Bacteroidetes	41
63	-4.850732304	preS	noneE	3.86E-43	-0.047335932	0.619176913	Diderm	Bacteroidetes	20224
1310	1.940315269	noneS	preE	0.010135117	-0.003485571	0.997472364	Diderm	Bacteroidetes	44
851	-1.729635191	preS	noneE	0.000463297	-0.003284721	0.9945735	Diderm	Bacteroidetes	174
2014	-5.801967006	preS	postE	1.78E-12	0.015811915	0.948772871	Diderm	Bacteroidetes	246
2048	-2.677364961	noneS	postE	0.008536411	0.017095422	0.96349517	Diderm	Bacteroidetes	74
161	-2.693381573	preS	postE	1.60E-10	0.023144529	0.886302508	Diderm	Bacteroidetes	11208
20	-6.451024903	preS	postE	3.91E-65	0.025716026	0.803980784	Diderm	Bacteroidetes	52129
263	-1.997960807	preS	postE	4.26E-16	0.036444859	0.824002373	Diderm	Bacteroidetes	819
1092	-2.919444408	preS	postE	9.60E-10	0.066722437	0.759711729	Diderm	Bacteroidetes	348
3744	-2.915753232	noneS	postE	0.008698549	0.08125216	0.845187839	Diderm	Bacteroidetes	41
49	-6.166198694	preS	postE	1.10E-61	0.115018026	0.21888696	Diderm	Bacteroidetes	25772
114	-3.192314332	preS	postE	1.34E-44	0.197684492	0.048405497	Diderm	Bacteroidetes	10683
957	-7.392008742	preS	postE	1.35E-15	0.222538117	0.12582318	Diderm	Bacteroidetes	726
678	-4.287285105	preS	postE	7.58E-16	0.31297782	0.265074423	Diderm	Bacteroidetes	487
74	-0.358471576	noneS	postE	0.017494962	0.335328651	0.052492027	Diderm	Bacteroidetes	2218
42	-3.338920183	bothS	postE	4.18E-48	0.336731624	0.000531784	Diderm	Bacteroidetes	19855
2495	-3.890645542	preS	postE	9.13E-06	0.363835611	0.597319595	Diderm	Bacteroidetes	46
513	0.984669138	noneS	bothE	0.001328256	0.39627141	0.496592496	Diderm	Bacteroidetes	184
1239	-6.805649654	preS	postE	5.00E-16	0.399082912	0.112885287	Diderm	Bacteroidetes	604
43	-1.739584934	bothS	postE	7.62E-27	0.405803294	1.07E-05	Diderm	Bacteroidetes	10068
716	-2.328134966	preS	postE	6.14E-11	0.432789701	0.038983181	Diderm	Bacteroidetes	703
10	-2.682408447	bothS	postE	2.44E-21	0.447562386	1.14E-05	Diderm	Bacteroidetes	97325
490	-5.110651733	preS	postE	1.61E-28	0.451371788	0.003313603	Diderm	Bacteroidetes	2914
3324	-3.910023006	noneS	postE	0.008094234	0.461286161	0.434757612	Diderm	Bacteroidetes	95
1443	-2.097757668	noneS	postE	0.002143417	0.461304645	0.400554061	Diderm	Bacteroidetes	59
8	-4.225775414	bothS	postE	2.03E-36	0.484765061	1.22E-05	Diderm	Bacteroidetes	144315
2729	-3.152239889	preS	postE	0.000253769	0.487737181	0.418156273	Diderm	Bacteroidetes	64
68	-5.218256956	bothS	postE	3.67E-43	0.508232596	3.63E-08	Diderm	Bacteroidetes	19989
670	-6.557840368	preS	postE	1.15E-22	0.51557035	0.001203688	Diderm	Bacteroidetes	1205
1329	-2.802172413	preS	postE	2.31E-08	0.525321685	0.024656234	Diderm	Bacteroidetes	329
810	-0.865485583	noneS	postE	0.012206829	0.549650592	0.537502799	Diderm	Bacteroidetes	140
1274	-1.278622389	noneS	postE	0.007375301	0.554062816	0.284304639	Diderm	Bacteroidetes	129
580	-5.010549092	preS	postE	1.40E-20	0.576065713	0.016389205	Diderm	Bacteroidetes	504
258	-3.714170397	bothS	postE	9.22E-32	0.57736682	0.000197516	Diderm	Bacteroidetes	2402
1882	-3.19461932	preS	postE	2.83E-05	0.613209234	0.089881947	Diderm	Bacteroidetes	123
574	-6.062204044	preS	postE	4.29E-35	0.617046906	0.007401953	Diderm	Bacteroidetes	2668
1466	-4.076743517	preS	postE	9.57E-16	0.664084681	0.004138406	Diderm	Bacteroidetes	344
661	-7.285810433	preS	postE	9.94E-19	0.710518498	0.007467615	Diderm	Bacteroidetes	607
583	-5.9265852	preS	postE	2.55E-19	0.751939876	0.004004847	Diderm	Bacteroidetes	817
1009	-3.723446451	preS	postE	5.35E-11	0.76655199	0.001341552	Diderm	Bacteroidetes	334
1317	-0.950718729	noneS	postE	0.007808434	0.788442115	0.026597949	Diderm	Bacteroidetes	151
1455	2.629519932	noneS	bothE	0.001124713	0.808191888	0.496768757	Diderm	Bacteroidetes	10
55	-4.219561735	bothS	postE	7.51E-50	0.809709911	9.73E-08	Diderm	Bacteroidetes	6368
1198	-4.17574973	preS	postE	2.83E-05	0.821379572	0.05453502	Diderm	Bacteroidetes	529
19	-4.918656108	bothS	postE	2.60E-57	0.826317171	6.13E-07	Diderm	Bacteroidetes	60904
521	-2.737254394	preS	postE	4.68E-10	0.829885743	0.019501406	Diderm	Bacteroidetes	351
334	-2.719262926	bothS	postE	3.69E-19	0.858455179	2.08E-05	Diderm	Bacteroidetes	891
898	-2.124664336	preS	postE	4.00E-09	0.876646667	0.041876661	Diderm	Bacteroidetes	361
1299	-2.416982927	preS	postE	9.84E-06	0.910802865	0.079312124	Diderm	Bacteroidetes	94
156	-5.59031199	bothS	postE	1.61E-44	0.912777922	1.31E-08	Diderm	Bacteroidetes	5758
543	-3.478443759	bothS	postE	3.64E-26	0.923917523	1.12E-05	Diderm	Bacteroidetes	1496
131	-0.944033003	preS	postE	0.000331611	0.927194167	0.00565526	Diderm	Bacteroidetes	929
569	-1.045630846	noneS	postE	0.005033896	0.960430963	0.03647256	Diderm	Bacteroidetes	413
465	-4.426455247	bothS	postE	8.92E-18	0.971606543	1.70E-08	Diderm	Bacteroidetes	655
40	-6.555850618	bothS	postE	3.84E-71	0.974648928	2.26E-16	Diderm	Bacteroidetes	34576
1344	-2.568455339	preS	postE	0.000140296	0.985115205	0.203872	Diderm	Bacteroidetes	130
2477	-3.999756848	preS	postE	3.26E-05	0.986399817	0.027039534	Diderm	Bacteroidetes	52
195	-1.534412373	bothS	postE	6.40E-09	0.986542689	6.02E-05	Diderm	Bacteroidetes	785
2871	-5.16838697	preS	postE	2.57E-09	0.99285426	0.002548426	Diderm	Bacteroidetes	97
464	-2.299884873	preS	postE	2.75E-14	0.993598866	0.001036591	Diderm	Bacteroidetes	477
98	-7.929529153	bothS	postE	1.05E-47	1.0096123	1.90E-10	Diderm	Bacteroidetes	11224
2199	-3.611248438	preS	postE	0.000158816	1.02428536	0.248407218	Diderm	Bacteroidetes	36
1524	-2.078458745	preS	postE	0.000732365	1.03486588	0.029532541	Diderm	Bacteroidetes	97
310	-0.281351716	postS	postE	0.216985972	1.052851993	3.00E-05	Diderm	Bacteroidetes	691
461	-3.702424887	bothS	postE	1.83E-18	1.055873036	0.000485935	Diderm	Bacteroidetes	1429
578	-8.592791808	bothS	postE	9.49E-22	1.080266772	0.000132391	Diderm	Bacteroidetes	836
719	-0.968706037	noneS	postE	0.015458704	1.094460245	0.006174123	Diderm	Bacteroidetes	147
399	-3.136012942	bothS	postE	2.75E-22	1.095374327	2.06E-05	Diderm	Bacteroidetes	976
1370	-3.315004764	bothS	postE	8.60E-06	1.139656669	0.000239537	Diderm	Bacteroidetes	132
1898	-3.531604991	preS	postE	9.85E-05	1.147032154	0.126830654	Diderm	Bacteroidetes	40
905	-1.102803803	noneS	postE	0.010460187	1.208261681	0.110968875	Diderm	Bacteroidetes	128
353	-8.738690106	bothS	postE	5.03E-29	1.271726192	1.38E-10	Diderm	Bacteroidetes	2940
2103	-6.032309884	preS	postE	1.20E-11	1.272665077	0.016667905	Diderm	Bacteroidetes	126
2653	-1.982664253	noneS	postE	0.017607877	1.282983544	0.082983433	Diderm	Bacteroidetes	40
684	-1.259556077	noneS	postE	0.002165796	1.308171336	0.007096141	Diderm	Bacteroidetes	179
223	-4.274213166	bothS	postE	4.03E-13	1.34233581	2.84E-06	Diderm	Bacteroidetes	5190
81	-7.466461696	bothS	postE	1.66E-71	1.387165574	2.56E-13	Diderm	Bacteroidetes	19820
643	-4.601042794	bothS	postE	8.35E-28	1.39928133	2.17E-09	Diderm	Bacteroidetes	1043
73	-2.465296977	bothS	postE	1.13E-24	1.401470137	4.05E-08	Diderm	Bacteroidetes	2999
1924	-2.776702785	preS	postE	2.22E-07	1.459339314	0.002674605	Diderm	Bacteroidetes	106
198	-6.158099368	bothS	postE	1.76E-31	1.468918356	1.05E-06	Diderm	Bacteroidetes	4338
652	-5.225892601	bothS	postE	1.92E-27	1.470688719	2.16E-06	Diderm	Bacteroidetes	1633
2262	-2.407365459	noneS	postE	0.101763826	1.496670159	0.004738487	Diderm	Bacteroidetes	26
1158	-6.325703985	bothS	postE	7.36E-16	1.520365846	3.71E-07	Diderm	Bacteroidetes	316
187	-4.306455739	bothS	postE	6.16E-29	1.592181301	7.14E-09	Diderm	Bacteroidetes	2001
1202	-3.203746656	bothS	postE	1.37E-07	1.614607142	0.000207217	Diderm	Bacteroidetes	337
2500	-4.884663435	preS	postE	3.00E-06	1.626816368	0.047342105	Diderm	Bacteroidetes	54
1061	-4.093273449	bothS	postE	1.40E-13	1.639799609	1.20E-05	Diderm	Bacteroidetes	529
285	-3.4658793	bothS	postE	8.20E-22	1.650933085	1.54E-09	Diderm	Bacteroidetes	1496
339	-6.914235922	bothS	postE	2.39E-06	1.656095438	8.70E-05	Diderm	Bacteroidetes	1563
348	-2.194291649	bothS	postE	0.000612589	1.661792182	7.31E-06	Diderm	Bacteroidetes	2521
1452	-0.766142483	postS	postE	0.151198563	1.709040754	4.96E-05	Diderm	Bacteroidetes	88
431	-1.957797701	noneS	postE	0.016986339	1.713747453	0.001312364	Diderm	Bacteroidetes	758
1243	-4.147243102	bothS	postE	1.20E-15	1.732656961	3.34E-09	Diderm	Bacteroidetes	482
343	-4.652872155	bothS	postE	3.65E-23	1.768779982	4.36E-08	Diderm	Bacteroidetes	1215
1144	-6.105895701	bothS	postE	8.84E-13	1.781880456	6.59E-05	Diderm	Bacteroidetes	296
188	-3.14304348	bothS	postE	2.44E-28	1.814307795	8.10E-11	Diderm	Bacteroidetes	3927
316	-5.325605012	bothS	postE	6.85E-31	1.866616222	2.16E-08	Diderm	Bacteroidetes	3555
531	-2.928866084	bothS	postE	2.90E-10	1.866931802	4.38E-05	Diderm	Bacteroidetes	242
1272	-4.878375194	preS	postE	4.69E-08	1.901616249	0.014704482	Diderm	Bacteroidetes	71
2393	-0.788261856	noneS	postE	0.378030482	1.931591884	0.008701673	Diderm	Bacteroidetes	216
486	-3.174905186	bothS	postE	1.78E-10	2.155812794	3.86E-07	Diderm	Bacteroidetes	396
1489	-1.438652829	postS	postE	0.327928854	2.19261296	0.000113483	Diderm	Bacteroidetes	193
57	-2.970498327	bothS	postE	2.53E-09	2.381135545	6.97E-13	Diderm	Bacteroidetes	12327
2192	-4.818864544	preS	postE	2.87E-06	2.612264295	0.00163596	Diderm	Bacteroidetes	50
2686	1.533706754	noneS	bothE	0.242400175	2.674802562	0.002068929	Diderm	Bacteroidetes	75
1644	-2.043325367	postS	noneE	0.014103321	-1.973927492	1.96E-08	Diderm	Other	155
2701	-3.108645159	noneS	noneE	0.001397944	-0.497232065	0.350515727	Diderm	Other	43
584	-1.86881726	bothS	postE	2.01E-08	1.277466203	1.10E-09	Diderm	Other	543
1839	-0.855528151	postS	postE	0.100412168	1.948876305	1.15E-05	Diderm	Other	69
545	1.7675688	preS	preE	0.000309102	-0.624685137	0.369782397	Diderm	Other	76
930	2.23782031	preS	preE	0.000115539	-0.452279467	0.583297489	Diderm	Other	39
284	1.162561324	preS	preE	9.23E-05	-0.223492919	0.63511919	Diderm	Other	217
1675	1.949400373	noneS	preE	0.016481002	-0.088523987	0.942152495	Diderm	Other	26
3879	0.377072026	noneS	preE	0.853750158	-1.864187684	0.007507137	Diderm	Other	32
4087	0.254199367	noneS	preE	0.907178697	-1.701453574	0.002388141	Diderm	Other	95
4252	-3.557972334	preS	postE	0.000312926	0.186373072	0.748716702	Diderm	Other	34
376	-1.265265979	postS	noneE	0.134976322	-4.507111782	8.67E-19	Diderm	Other	302
2703	-0.656726459	postS	noneE	0.763185653	-2.063504925	0.00067391	Diderm	Other	48
1185	-4.782699615	bothS	noneE	6.69E-06	-1.671882558	1.93E-10	Diderm	Other	676
1007	-0.824361382	postS	noneE	0.314236013	-1.545330396	3.25E-06	Diderm	Other	130
1156	-0.779649156	noneS	noneE	0.455445444	-1.275462116	0.012880585	Diderm	Other	47
297	-1.575877678	bothS	noneE	9.56E-09	-1.036899167	5.79E-08	Diderm	Other	870
308	-2.068585764	preS	postE	2.49E-12	0.170909435	0.359614996	Diderm	Other	549
1397	-2.563463297	postS	noneE	0.013905503	-3.788063738	1.48E-19	Monoderm	Chloroflexi	512
1109	-1.528658531	postS	noneE	0.086095556	-3.360380526	4.12E-19	Monoderm	Chloroflexi	829
5481	-0.346471886	postS	noneE	0.873735924	-2.964539826	0.000264945	Monoderm	Chloroflexi	36
1899	-2.628798892	postS	noneE	0.009524951	-2.77742801	5.66E-11	Monoderm	Chloroflexi	186
1871	-0.091997434	postS	noneE	0.929222418	-2.748526846	1.02E-07	Monoderm	Chloroflexi	110
1378	-1.209695543	postS	noneE	0.363082132	-2.746575903	2.15E-08	Monoderm	Chloroflexi	204
1667	0.584322712	postS	preE	0.542255521	-2.681447932	0.000350104	Monoderm	Chloroflexi	38
860	-1.60465235	postS	noneE	0.004356521	-2.594825976	7.01E-15	Monoderm	Chloroflexi	518
5664	-1.225100383	postS	noneE	0.389631212	-2.541963744	0.000712226	Monoderm	Chloroflexi	26
1840	-3.454189011	bothS	noneE	0.000504386	-2.455937615	1.06E-07	Monoderm	Chloroflexi	149
2246	-0.978663409	postS	noneE	0.299194487	-2.356975903	2.08E-06	Monoderm	Chloroflexi	95
503	0.829490149	postS	preE	0.069068854	-2.188145038	7.62E-06	Monoderm	Chloroflexi	154
2023	-1.320013792	postS	noneE	0.284637063	-2.169837104	1.39E-05	Monoderm	Chloroflexi	79
1046	0.664078232	postS	preE	0.232927046	-2.138852813	1.05E-08	Monoderm	Chloroflexi	194
